column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year_,month_,day_,date_,fulldate,fulltime,fulldatewithtime
532,T03648652,A00003592,Credit,,27.5,12661.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:22:37,2013-02-28T14:22:37
533,T03646189,A00003514,Credit,,13.1,4012.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:43:03,2013-02-28T16:43:03
534,T03645342,A00003487,Credit,,111.9,34582.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:13:00,2013-02-28T09:13:00
535,T03556398,A00000793,Credit,,17.5,7634.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:04:12,2013-02-28T12:04:12
536,T03556862,A00000813,Credit,,35.5,13289.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:60:23,2013-02-28T11:60:23
537,T03555839,A00000772,Credit,,32.0,23941.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:57:11,2013-02-28T14:57:11
538,T00527456,A00001801,Credit,Credit in Cash,18972.0,19674.9,,,,2013,2,28,2013-02-28,2013-02-28,10:35:25,2013-02-28T10:35:25
539,T01081627,A00003693,Credit,Credit in Cash,3200.0,19647.0,,,,2013,2,28,2013-02-28,2013-02-28,08:59:22,2013-02-28T08:59:22
540,T03537488,A00000212,Credit,,52.1,35042.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:24:27,2013-02-28T16:24:27
541,T01450025,A00004937,Credit,Credit in Cash,44455.0,45161.7,,,,2013,2,28,2013-02-28,2013-02-28,12:55:07,2013-02-28T12:55:07
542,T03607856,A00002357,Credit,,30.1,13717.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:09:53,2013-02-28T10:09:53
543,T03608593,A00002378,Credit,,344.8,71452.4,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:13:48,2013-02-28T10:13:48
544,T03609128,A00002393,Credit,,84.8,27986.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:10:35,2013-02-28T14:10:35
545,T03608664,A00002379,Credit,,55.9,19827.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:22:16,2013-02-28T11:22:16
546,T03610110,A00002425,Credit,,18.5,17823.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:24:48,2013-02-28T14:24:48
547,T03610581,A00002434,Credit,,12.6,5003.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:46:59,2013-02-28T08:46:59
548,T03612140,A00002484,Credit,,117.6,36318.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:17:51,2013-02-28T10:17:51
549,T03669815,A00005270,Credit,,268.5,81076.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:05:30,2013-02-28T13:05:30
550,T03671894,A00005622,Credit,,90.2,58223.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:01:10,2013-02-28T15:01:10
551,T03667903,A00004937,Credit,,6.7,706.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:08:13,2013-02-28T14:08:13
552,T03492040,A00007753,Credit,,119.6,47385.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:13:31,2013-02-28T14:13:31
553,T03479817,A00009307,Credit,,25.8,13308.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:10:07,2013-02-28T14:10:07
554,T03479717,A00009265,Credit,,25.6,28686.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:34:16,2013-02-28T12:34:16
555,T03543739,A00000401,Credit,,34.1,19151.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:59:20,2013-02-28T08:59:20
556,T03546414,A00000477,Credit,,13.6,18305.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:49:10,2013-02-28T15:49:10
557,T03544121,A00000411,Credit,,42.2,18939.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:10:31,2013-02-28T13:10:31
558,T03546052,A00000465,Credit,,44.1,13529.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:21:42,2013-02-28T16:21:42
559,T03545699,A00000456,Credit,,50.9,38081.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:24:12,2013-02-28T16:24:12
560,T03572389,A00001276,Credit,,84.3,24655.4,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:10:26,2013-02-28T16:10:26
561,T03469665,A00004296,Credit,,7.2,24136.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:27:22,2013-02-28T16:27:22
562,T03470805,A00004484,Credit,,70.0,41252.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:55:44,2013-02-28T08:55:44
563,T03469151,A00004240,Credit,,88.0,28254.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:28:05,2013-02-28T10:28:05
564,T03528743,A00011265,Credit,,43.9,18461.8,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:00:56,2013-02-28T14:00:56
565,T03529064,A00011295,Credit,,27.6,23174.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:39:04,2013-02-28T15:39:04
566,T03626470,A00002902,Credit,,7.2,24320.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:26:43,2013-02-28T13:26:43
567,T03627126,A00002925,Credit,,70.4,23082.4,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:22:46,2013-02-28T09:22:46
568,T03628744,A00002970,Credit,,23.2,19481.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:42:08,2013-02-28T09:42:08
569,T03625748,A00002881,Credit,,65.2,21702.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:16:17,2013-02-28T14:16:17
570,T03625863,A00002884,Credit,,18.5,6928.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:28:42,2013-02-28T08:28:42
571,T03627197,A00002926,Credit,,48.1,20232.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:15:38,2013-02-28T08:15:38
572,T00608427,A00002070,Credit,Credit in Cash,7700.0,20138.0,,,,2013,2,28,2013-02-28,2013-02-28,14:54:11,2013-02-28T14:54:11
573,T01190945,A00004078,Credit,Credit in Cash,2500.0,26536.0,,,,2013,3,1,2013-03-01,2013-03-01,16:34:40,2013-03-01T16:34:40
574,T00542076,A00001843,Credit,Credit in Cash,3900.0,22532.0,,,,2013,3,1,2013-03-01,2013-03-01,08:12:15,2013-03-01T08:12:15
575,T00071666,A00000239,Credit,Credit in Cash,300.0,300.0,,,,2013,3,1,2013-03-01,2013-03-01,13:36:17,2013-03-01T13:36:17
576,T00797025,A00002714,Credit,Credit in Cash,10800.0,12900.0,,,,2013,3,1,2013-03-01,2013-03-01,13:49:60,2013-03-01T13:49:60
577,T00695563,A00002378,Debit,Cash Withdrawal,21400.0,50037.8,,,,2013,3,2,2013-03-02,2013-03-02,09:09:04,2013-03-02T09:09:04
578,T00968613,A00003302,Credit,Credit in Cash,700.0,700.0,,,,2013,3,2,2013-03-02,2013-03-02,11:27:23,2013-03-02T11:27:23
579,T00810834,A00002763,Credit,Credit in Cash,33035.0,33235.0,,,,2013,3,2,2013-03-02,2013-03-02,14:16:18,2013-03-02T14:16:18
580,T00207643,A00000704,Debit,Cash Withdrawal,8900.0,30093.3,,,,2013,3,2,2013-03-02,2013-03-02,08:17:00,2013-03-02T08:17:00
581,T01117692,A00003818,Debit,Cash Withdrawal,4200.0,33271.2,,,,2013,3,2,2013-03-02,2013-03-02,08:33:39,2013-03-02T08:33:39
582,T00695254,A00002378,Credit,Credit in Cash,7077.0,57114.8,,,,2013,3,3,2013-03-03,2013-03-03,14:22:46,2013-03-03T14:22:46
583,T00502369,A00001713,Credit,Credit in Cash,700.0,700.0,,,,2013,3,3,2013-03-03,2013-03-03,14:53:01,2013-03-03T14:53:01
584,T00123329,A00000415,Credit,Credit in Cash,400.0,400.0,,,,2013,3,3,2013-03-03,2013-03-03,11:26:15,2013-03-03T11:26:15
585,T00315547,A00001077,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,3,2013-03-03,2013-03-03,11:16:44,2013-03-03T11:16:44
586,T01208386,A00004134,Credit,Credit in Cash,500.0,500.0,,,,2013,3,3,2013-03-03,2013-03-03,13:56:06,2013-03-03T13:56:06
587,T01028504,A00003513,Credit,Credit in Cash,500.0,500.0,,,,2013,3,3,2013-03-03,2013-03-03,12:57:32,2013-03-03T12:57:32
588,T00771485,A00002632,Debit,Cash Withdrawal,6900.0,27997.3,,,,2013,3,3,2013-03-03,2013-03-03,12:15:48,2013-03-03T12:15:48
589,T00615551,A00002099,Credit,Credit in Cash,30557.0,83039.4,,,,2013,3,3,2013-03-03,2013-03-03,09:37:47,2013-03-03T09:37:47
590,T01730741,A00005868,Credit,Credit in Cash,10200.0,10400.0,,,,2013,3,4,2013-03-04,2013-03-04,10:09:43,2013-03-04T10:09:43
591,T00453139,A00001539,Debit,Cash Withdrawal,13400.0,42987.6,,,,2013,3,4,2013-03-04,2013-03-04,16:15:29,2013-03-04T16:15:29
592,T00145022,A00000485,Debit,Cash Withdrawal,8100.0,76843.9,,,,2013,3,4,2013-03-04,2013-03-04,14:17:24,2013-03-04T14:17:24
593,T00144543,A00000485,Credit,Credit in Cash,18451.0,84943.9,,,,2013,3,4,2013-03-04,2013-03-04,09:43:04,2013-03-04T09:43:04
594,T00754530,A00002574,Credit,Credit in Cash,2900.0,18358.0,,,,2013,3,4,2013-03-04,2013-03-04,16:20:16,2013-03-04T16:20:16
595,T00726267,A00002484,Debit,Cash Withdrawal,8100.0,28218.3,,,,2013,3,4,2013-03-04,2013-03-04,15:37:53,2013-03-04T15:37:53
596,T00497554,A00001695,Credit,Credit in Cash,5200.0,24820.9,,,,2013,3,4,2013-03-04,2013-03-04,08:40:40,2013-03-04T08:40:40
597,T00529625,A00001805,Credit,Credit in Cash,9500.0,10600.0,,,,2013,3,4,2013-03-04,2013-03-04,15:46:10,2013-03-04T15:46:10
598,T00882873,A00003007,Credit,Credit in Cash,900.0,24224.7,,,,2013,3,4,2013-03-04,2013-03-04,12:49:32,2013-03-04T12:49:32
599,T01450026,A00004937,Credit,Credit in Cash,8813.0,53974.7,,,,2013,3,4,2013-03-04,2013-03-04,09:57:42,2013-03-04T09:57:42
600,T02797781,A00009265,Credit,Credit in Cash,37305.0,66012.9,,,,2013,3,4,2013-03-04,2013-03-04,14:10:31,2013-03-04T14:10:31
601,T00404590,A00001378,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,4,2013-03-04,2013-03-04,14:07:17,2013-03-04T14:07:17
602,T00505751,A00001726,Debit,Cash Withdrawal,3200.0,31882.2,,,,2013,3,4,2013-03-04,2013-03-04,12:18:10,2013-03-04T12:18:10
603,T00251559,A00000862,Debit,Cash Withdrawal,10700.0,33972.2,,,,2013,3,4,2013-03-04,2013-03-04,10:03:37,2013-03-04T10:03:37
604,T00712153,A00002434,Credit,Credit in Cash,10600.0,15603.6,,,,2013,3,4,2013-03-04,2013-03-04,12:22:02,2013-03-04T12:22:02
605,T00732241,A00002503,Credit,Credit in Cash,600.0,600.0,,,,2013,3,5,2013-03-05,2013-03-05,12:06:00,2013-03-05T12:06:00
606,T00332727,A00001132,Debit,Cash Withdrawal,11800.0,37444.1,,,,2013,3,5,2013-03-05,2013-03-05,09:25:04,2013-03-05T09:25:04
607,T00145128,A00000485,Debit,Cash Withdrawal,25300.0,51543.9,,,,2013,3,5,2013-03-05,2013-03-05,11:12:14,2013-03-05T11:12:14
608,T00537878,A00001830,Credit,Credit in Cash,11538.0,12538.0,,,,2013,3,5,2013-03-05,2013-03-05,11:38:13,2013-03-05T11:38:13
609,T00783293,A00002670,Credit,Credit in Cash,24381.0,48472.8,,,,2013,3,5,2013-03-05,2013-03-05,08:04:43,2013-03-05T08:04:43
610,T00637744,A00002177,Credit,Collection from Another Bank,5123.0,16215.2,Old Age Pension,State Street Corp.,62457513.0,2013,3,5,2013-03-05,2013-03-05,15:17:15,2013-03-05T15:17:15
611,T00400898,A00001366,Credit,Credit in Cash,7626.0,8526.0,,,,2013,3,5,2013-03-05,2013-03-05,12:22:40,2013-03-05T12:22:40
612,T01157042,A00003960,Credit,Collection from Another Bank,4807.0,5307.0,Old Age Pension,PNC Financial Services,33740347.0,2013,3,5,2013-03-05,2013-03-05,14:54:15,2013-03-05T14:54:15
613,T00330662,A00001127,Credit,Credit in Cash,23330.0,49071.5,,,,2013,3,5,2013-03-05,2013-03-05,08:06:20,2013-03-05T08:06:20
614,T00685666,A00002342,Credit,Collection from Another Bank,3247.0,3647.0,,Citigroup,42284852.0,2013,3,5,2013-03-05,2013-03-05,15:21:29,2013-03-05T15:21:29
615,T01313409,A00004484,Debit,Cash Withdrawal,8900.0,32352.9,,,,2013,3,5,2013-03-05,2013-03-05,14:28:39,2013-03-05T14:28:39
616,T02442346,A00008051,Credit,Collection from Another Bank,26040.0,26240.0,,Morgan Stanley,35675579.0,2013,3,5,2013-03-05,2013-03-05,09:19:38,2013-03-05T09:19:38
617,T00560901,A00001909,Credit,Collection from Another Bank,3191.0,7182.0,,JPMorgan Chase,24230474.0,2013,3,5,2013-03-05,2013-03-05,14:47:09,2013-03-05T14:47:09
618,T00166981,A00000559,Credit,Credit in Cash,300.0,300.0,,,,2013,3,5,2013-03-05,2013-03-05,11:06:13,2013-03-05T11:06:13
619,T00073512,A00000244,Credit,Collection from Another Bank,3972.0,4772.0,,Goldman Sachs,12078875.0,2013,3,5,2013-03-05,2013-03-05,16:38:18,2013-03-05T16:38:18
620,T00110537,A00000374,Credit,Collection from Another Bank,23041.0,45050.6,,Charles Schwab Corp.,4004806.0,2013,3,5,2013-03-05,2013-03-05,11:02:43,2013-03-05T11:02:43
621,T00498392,A00001699,Credit,Collection from Another Bank,5224.0,11248.0,Old Age Pension,Bank of America,94008880.0,2013,3,5,2013-03-05,2013-03-05,15:01:49,2013-03-05T15:01:49
622,T00700136,A00002396,Credit,Collection from Another Bank,4203.0,4703.0,Old Age Pension,PNC Financial Services,27204734.0,2013,3,5,2013-03-05,2013-03-05,14:23:28,2013-03-05T14:23:28
623,T00529775,A00001806,Credit,Collection from Another Bank,5029.0,10458.0,Old Age Pension,Bank of New York Mellon Corp.,39912659.0,2013,3,5,2013-03-05,2013-03-05,10:47:49,2013-03-05T10:47:49
624,T00224345,A00000764,Credit,Collection from Another Bank,6238.0,13576.0,Old Age Pension,Bank of New York Mellon Corp.,30560720.0,2013,3,5,2013-03-05,2013-03-05,08:36:39,2013-03-05T08:36:39
625,T00232963,A00000793,Credit,Collection from Another Bank,3401.0,11035.7,,Goldman Sachs,6149286.0,2013,3,5,2013-03-05,2013-03-05,09:44:26,2013-03-05T09:44:26
626,T01910797,A00006473,Credit,Credit in Cash,42227.0,78497.0,,,,2013,3,5,2013-03-05,2013-03-05,12:24:56,2013-03-05T12:24:56
627,T01935476,A00006555,Credit,Credit in Cash,300.0,300.0,,,,2013,3,5,2013-03-05,2013-03-05,12:32:51,2013-03-05T12:32:51
628,T00851328,A00002902,Credit,Credit in Cash,20213.0,44533.2,,,,2013,3,5,2013-03-05,2013-03-05,14:43:32,2013-03-05T14:43:32
629,T00846310,A00002881,Credit,Credit in Cash,2700.0,24402.7,,,,2013,3,5,2013-03-05,2013-03-05,11:04:05,2013-03-05T11:04:05
630,T03393741,A00011265,Credit,Credit in Cash,7618.0,26079.8,,,,2013,3,5,2013-03-05,2013-03-05,11:37:31,2013-03-05T11:37:31
631,T00101389,A00000346,Credit,Credit in Cash,19935.0,41932.0,,,,2013,3,5,2013-03-05,2013-03-05,12:60:21,2013-03-05T12:60:21
632,T00710069,A00002429,Credit,Credit in Cash,14609.0,15209.0,,,,2013,3,5,2013-03-05,2013-03-05,16:46:51,2013-03-05T16:46:51
633,T00711473,A00002433,Credit,Collection from Another Bank,4718.0,5218.0,Old Age Pension,PNC Financial Services,98568486.0,2013,3,5,2013-03-05,2013-03-05,13:11:42,2013-03-05T13:11:42
634,T00655855,A00002242,Credit,Collection from Another Bank,43493.0,43793.0,,Bank of America,7862908.0,2013,3,6,2013-03-06,2013-03-06,10:21:52,2013-03-06T10:21:52
635,T00336634,A00001144,Credit,Collection from Another Bank,3375.0,6950.0,,Wells Fargo & Co.,1589578.0,2013,3,6,2013-03-06,2013-03-06,11:08:31,2013-03-06T11:08:31
636,T00333299,A00001134,Credit,Credit in Cash,11970.0,12370.0,,,,2013,3,6,2013-03-06,2013-03-06,16:04:11,2013-03-06T16:04:11
637,T00144776,A00000485,Debit,Remittance to Another Bank,1591.0,49952.9, ,Charles Schwab Corp.,56978738.0,2013,3,6,2013-03-06,2013-03-06,10:40:41,2013-03-06T10:40:41
638,T00139101,A00000465,Credit,Credit in Cash,6800.0,20329.1,,,,2013,3,6,2013-03-06,2013-03-06,11:60:21,2013-03-06T11:60:21
639,T00137466,A00000461,Credit,Collection from Another Bank,6388.0,6988.0,Old Age Pension,State Street Corp.,91520028.0,2013,3,6,2013-03-06,2013-03-06,09:04:47,2013-03-06T09:04:47
640,T00119438,A00000401,Credit,Credit in Cash,12817.0,31968.1,,,,2013,3,6,2013-03-06,2013-03-06,15:42:31,2013-03-06T15:42:31
641,T00256849,A00000882,Credit,Credit in Cash,300.0,300.0,,,,2013,3,6,2013-03-06,2013-03-06,15:11:46,2013-03-06T15:11:46
642,T00218878,A00000744,Credit,Credit in Cash,400.0,400.0,,,,2013,3,6,2013-03-06,2013-03-06,13:07:55,2013-03-06T13:07:55
643,T00058947,A00000197,Credit,Credit in Cash,21718.0,22518.0,,,,2013,3,6,2013-03-06,2013-03-06,15:00:52,2013-03-06T15:00:52
644,T00057436,A00000192,Credit,Collection from Another Bank,5859.0,12018.0,Old Age Pension,Wells Fargo & Co.,15384018.0,2013,3,6,2013-03-06,2013-03-06,09:26:42,2013-03-06T09:26:42
645,T00621772,A00002122,Credit,Credit in Cash,7597.0,79940.0,,,,2013,3,6,2013-03-06,2013-03-06,15:30:05,2013-03-06T15:30:05
646,T00883006,A00003008,Credit,Collection from Another Bank,6934.0,7134.0,Old Age Pension,TD Bank,33148783.0,2013,3,6,2013-03-06,2013-03-06,11:09:13,2013-03-06T11:09:13
647,T00275309,A00000943,Credit,Collection from Another Bank,3217.0,7247.7,,PNC Financial Services,70103525.0,2013,3,6,2013-03-06,2013-03-06,11:07:33,2013-03-06T11:07:33
648,T01163523,A00003983,Credit,Credit in Cash,14626.0,30205.1,,,,2013,3,6,2013-03-06,2013-03-06,14:54:01,2013-03-06T14:54:01
649,T01163704,A00003983,Debit,Cash Withdrawal,200.0,30005.1,,,,2013,3,6,2013-03-06,2013-03-06,12:47:54,2013-03-06T12:47:54
650,T02798252,A00009265,Debit,Cash Withdrawal,19000.0,47012.9,,,,2013,3,6,2013-03-06,2013-03-06,13:21:49,2013-03-06T13:21:49
651,T00285075,A00000979,Credit,Credit in Cash,17914.0,18914.0,,,,2013,3,6,2013-03-06,2013-03-06,15:25:55,2013-03-06T15:25:55
652,T00286075,A00000982,Credit,Credit in Cash,4550.0,10018.6,,,,2013,3,6,2013-03-06,2013-03-06,09:05:47,2013-03-06T09:05:47
653,T01132665,A00003871,Credit,Collection from Another Bank,4356.0,9012.0,Old Age Pension,Wells Fargo & Co.,31564527.0,2013,3,6,2013-03-06,2013-03-06,11:27:50,2013-03-06T11:27:50
654,T00840174,A00002861,Credit,Collection from Another Bank,5915.0,6215.0,Old Age Pension,Capital One,10531437.0,2013,3,6,2013-03-06,2013-03-06,11:28:47,2013-03-06T11:28:47
655,T01578991,A00005369,Credit,Credit in Cash,5643.0,6543.0,,,,2013,3,6,2013-03-06,2013-03-06,12:27:20,2013-03-06T12:27:20
656,T00506453,A00001730,Credit,Collection from Another Bank,6689.0,14278.0,Old Age Pension,Capital One,43294817.0,2013,3,6,2013-03-06,2013-03-06,13:49:40,2013-03-06T13:49:40
657,T00192367,A00000652,Debit,Cash Withdrawal,4800.0,26657.6,,,,2013,3,6,2013-03-06,2013-03-06,13:53:13,2013-03-06T13:53:13
658,T00105736,A00000361,Credit,Credit in Cash,23638.0,24238.0,,,,2013,3,6,2013-03-06,2013-03-06,14:40:59,2013-03-06T14:40:59
659,T00655275,A00002241,Credit,Credit in Cash,11584.0,11784.0,,,,2013,3,7,2013-03-07,2013-03-07,09:46:00,2013-03-07T09:46:00
660,T00695341,A00002378,Debit,Remittance to Another Bank,9612.0,47502.8,Household,Citigroup,1222903.0,2013,3,7,2013-03-07,2013-03-07,13:11:52,2013-03-07T13:11:52
661,T00026045,A00000086,Credit,Credit in Cash,800.0,800.0,,,,2013,3,7,2013-03-07,2013-03-07,09:58:39,2013-03-07T09:58:39
662,T00042523,A00000142,Credit,Collection from Another Bank,4555.0,5455.0,Old Age Pension,TD Bank,39513594.0,2013,3,7,2013-03-07,2013-03-07,15:11:06,2013-03-07T15:11:06
663,T01108944,A00003787,Credit,Credit in Cash,20950.0,21750.0,,,,2013,3,7,2013-03-07,2013-03-07,13:31:51,2013-03-07T13:31:51
664,T01176388,A00004034,Credit,Credit in Cash,5080.0,18383.7,,,,2013,3,7,2013-03-07,2013-03-07,11:30:23,2013-03-07T11:30:23
665,T00649668,A00002220,Credit,Collection from Another Bank,6153.0,7253.0,Old Age Pension,U.S. Bancorp,42469984.0,2013,3,7,2013-03-07,2013-03-07,13:40:23,2013-03-07T13:40:23
666,T00144848,A00000485,Debit,Remittance to Another Bank,3572.0,46380.9,Insurance Payment,JPMorgan Chase,20747721.0,2013,3,7,2013-03-07,2013-03-07,11:41:34,2013-03-07T11:41:34
667,T00129505,A00000435,Credit,Collection from Another Bank,5039.0,10478.0,Old Age Pension,U.S. Bancorp,22131634.0,2013,3,7,2013-03-07,2013-03-07,08:37:13,2013-03-07T08:37:13
668,T00138715,A00000465,Credit,Collection from Another Bank,12785.0,33114.1,,Bank of New York Mellon Corp.,71654224.0,2013,3,7,2013-03-07,2013-03-07,08:26:52,2013-03-07T08:26:52
669,T00347546,A00001179,Credit,Collection from Another Bank,4212.0,9124.0,Old Age Pension,Charles Schwab Corp.,72322171.0,2013,3,7,2013-03-07,2013-03-07,15:45:34,2013-03-07T15:45:34
670,T00148420,A00000496,Credit,Credit in Cash,5404.0,6204.0,,,,2013,3,7,2013-03-07,2013-03-07,16:10:06,2013-03-07T16:10:06
671,T00122540,A00000411,Credit,Credit in Cash,2900.0,21839.2,,,,2013,3,7,2013-03-07,2013-03-07,10:10:22,2013-03-07T10:10:22
672,T00541684,A00001843,Credit,Collection from Another Bank,17632.0,40164.0,,TD Bank,76294219.0,2013,3,7,2013-03-07,2013-03-07,10:29:37,2013-03-07T10:29:37
673,T00542218,A00001844,Credit,Collection from Another Bank,3242.0,10254.2,,Capital One,42988401.0,2013,3,7,2013-03-07,2013-03-07,16:03:57,2013-03-07T16:03:57
674,T00682549,A00002330,Credit,Collection from Another Bank,3395.0,6990.0,,Capital One,18759459.0,2013,3,7,2013-03-07,2013-03-07,13:36:21,2013-03-07T13:36:21
675,T00260044,A00000890,Credit,Credit in Cash,10700.0,18464.0,,,,2013,3,7,2013-03-07,2013-03-07,10:31:06,2013-03-07T10:31:06
676,T01068643,A00003651,Credit,Collection from Another Bank,5081.0,5881.0,Old Age Pension,Charles Schwab Corp.,38447165.0,2013,3,7,2013-03-07,2013-03-07,15:60:16,2013-03-07T15:60:16
677,T00566014,A00001926,Credit,Credit in Cash,3900.0,22182.6,,,,2013,3,7,2013-03-07,2013-03-07,14:07:37,2013-03-07T14:07:37
678,T01028983,A00003514,Credit,Collection from Another Bank,3399.0,7411.1,,Wells Fargo & Co.,67514222.0,2013,3,7,2013-03-07,2013-03-07,10:59:12,2013-03-07T10:59:12
679,T00579376,A00001972,Credit,Collection from Another Bank,5298.0,16336.9,Old Age Pension,Bank of New York Mellon Corp.,14132887.0,2013,3,7,2013-03-07,2013-03-07,10:21:27,2013-03-07T10:21:27
680,T00469894,A00001601,Credit,Collection from Another Bank,4042.0,4542.0,Old Age Pension,Bank of America,45886778.0,2013,3,7,2013-03-07,2013-03-07,15:14:31,2013-03-07T15:14:31
681,T03122927,A00010364,Credit,Credit in Cash,14493.0,34324.3,,,,2013,3,7,2013-03-07,2013-03-07,13:44:49,2013-03-07T13:44:49
682,T00286583,A00000982,Credit,Credit in Cash,8200.0,18218.7,,,,2013,3,7,2013-03-07,2013-03-07,15:45:13,2013-03-07T15:45:13
683,T00292056,A00001000,Credit,Collection from Another Bank,31348.0,61418.3,,Capital One,87163465.0,2013,3,7,2013-03-07,2013-03-07,09:45:29,2013-03-07T09:45:29
684,T00737261,A00002519,Credit,Collection from Another Bank,5544.0,11588.0,Old Age Pension,Wells Fargo & Co.,5454445.0,2013,3,7,2013-03-07,2013-03-07,09:33:57,2013-03-07T09:33:57
685,T02775582,A00009188,Credit,Collection from Another Bank,12710.0,13510.0,,Wells Fargo & Co.,78292494.0,2013,3,7,2013-03-07,2013-03-07,09:51:29,2013-03-07T09:51:29
686,T00893648,A00003047,Credit,Collection from Another Bank,3474.0,4074.0,,Morgan Stanley,47210419.0,2013,3,7,2013-03-07,2013-03-07,14:18:48,2013-03-07T14:18:48
687,T00462814,A00001575,Credit,Collection from Another Bank,5448.0,6348.0,Old Age Pension,Goldman Sachs,85748850.0,2013,3,7,2013-03-07,2013-03-07,16:04:38,2013-03-07T16:04:38
688,T00185061,A00000627,Credit,Credit in Cash,700.0,23710.5,,,,2013,3,7,2013-03-07,2013-03-07,10:51:56,2013-03-07T10:51:56
689,T00519754,A00001775,Credit,Collection from Another Bank,6932.0,7832.0,Old Age Pension,Charles Schwab Corp.,16577571.0,2013,3,7,2013-03-07,2013-03-07,08:17:30,2013-03-07T08:17:30
690,T00454772,A00001545,Credit,Credit in Cash,200.0,200.0,,,,2013,3,8,2013-03-08,2013-03-08,14:05:52,2013-03-08T14:05:52
691,T00242369,A00000830,Credit,Credit in Cash,16623.0,16823.0,,,,2013,3,8,2013-03-08,2013-03-08,11:38:20,2013-03-08T11:38:20
692,T00144704,A00000485,Debit,Remittance to Another Bank,7421.0,38959.9,Household,Citigroup,89687889.0,2013,3,8,2013-03-08,2013-03-08,16:42:48,2013-03-08T16:42:48
693,T00781998,A00002666,Credit,Credit in Cash,600.0,600.0,,,,2013,3,8,2013-03-08,2013-03-08,15:58:00,2013-03-08T15:58:00
694,T01238920,A00004240,Credit,Collection from Another Bank,27666.0,55920.0,,Citigroup,17497700.0,2013,3,8,2013-03-08,2013-03-08,12:18:33,2013-03-08T12:18:33
695,T01149991,A00003935,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,8,2013-03-08,2013-03-08,10:44:16,2013-03-08T10:44:16
696,T00117636,A00000396,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,8,2013-03-08,2013-03-08,08:01:23,2013-03-08T08:01:23
697,T00123332,A00000415,Credit,Credit in Cash,13110.0,13510.0,,,,2013,3,8,2013-03-08,2013-03-08,13:60:54,2013-03-08T13:60:54
698,T00434655,A00001477,Credit,Collection from Another Bank,3151.0,7011.8,,Morgan Stanley,92373114.0,2013,3,8,2013-03-08,2013-03-08,09:15:28,2013-03-08T09:15:28
699,T00789769,A00002694,Credit,Credit in Cash,700.0,700.0,,,,2013,3,8,2013-03-08,2013-03-08,10:41:28,2013-03-08T10:41:28
700,T00294483,A00001006,Credit,Collection from Another Bank,3737.0,4737.0,,Charles Schwab Corp.,6088287.0,2013,3,8,2013-03-08,2013-03-08,12:44:31,2013-03-08T12:44:31
701,T00330234,A00001126,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,8,2013-03-08,2013-03-08,11:02:39,2013-03-08T11:02:39
