date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
2015-10-02,CR1590033,2457.0,806-657-6811,AA0201,35274.0,2.0,NE,AGENT,SHARON,16:31:53,16:47:59,00:16:06
2015-10-02,CR1591112,7327.0,175-084-6578,AA0214,35275.0,0.0,PS,AGENT,BENSION,12:46:24,13:00:27,00:14:03
2015-10-01,CR1589158,3712.0,617-603-8988,AA0101,35277.0,0.0,PS,AGENT,NO_SERVER,13:59:04,14:12:53,00:13:49
2015-09-30,CR1587268,3677.0,571-351-0908,AA0203,35278.0,0.0,PS,AGENT,YIFAT,09:40:23,09:58:22,00:17:59
2015-09-29,CR1585615,6178.0,212-381-6830,AA0109,35280.0,2.0,NE,AGENT,ELI,14:55:04,14:57:26,00:02:22
2015-09-28,CR1583730,3546.0,523-896-8322,AA0209,35281.0,2.0,NE,AGENT,MORIAH,12:27:15,12:32:57,00:05:42
2015-09-28,CR1582436,6789.0,508-381-8803,AA0105,35282.0,0.0,NE,AGENT,ZOHARI,16:17:43,16:20:17,00:02:34
2015-09-25,CR1580637,6798.0,504-694-5308,AA0104,35283.0,0.0,PS,AGENT,MICHAL,12:55:17,13:09:41,00:14:24
2015-09-22,CR1574594,1736.0,674-955-0036,AA0102,35289.0,2.0,PS,AGENT,MORIAH,13:01:45,13:19:51,00:18:06
2015-09-22,CR1574697,1167.0,186-005-8724,AA0104,35290.0,2.0,PS,AGENT,BASCH,15:32:39,15:47:17,00:14:38
2015-09-18,CR1570979,2972.0,212-470-0776,AA0105,35291.0,2.0,PS,AGENT,AVIDAN,14:44:57,15:02:48,00:17:51
2015-09-17,CR1569035,2707.0,127-653-6370,AA0105,35292.0,0.0,PS,AGENT,AVNI,12:52:22,13:05:31,00:13:09
2015-09-17,CR1569034,2675.0,379-828-5424,AA0103,35293.0,0.0,PS,AGENT,SHLOMO,11:38:43,11:39:51,00:01:08
2015-09-17,CR1569091,8287.0,259-161-5246,AA0115,35294.0,2.0,PS,AGENT,KAZAV,11:45:04,11:47:46,00:02:42
2015-09-15,CR1565422,968.0,978-903-9812,AA0201,35297.0,2.0,PS,AGENT,IDIT,14:31:30,14:43:44,00:12:14
2015-09-15,CR1565097,1978.0,932-474-4557,AA0213,35298.0,2.0,NE,AGENT,ELI,13:30:22,13:35:31,00:05:09
2015-09-15,CR1565640,27.0,407-745-6584,AA0206,35299.0,2.0,PS,AGENT,MIKI,16:07:13,16:20:20,00:13:07
2015-09-14,CR1563428,2411.0,631-071-0243,AA0103,35300.0,2.0,PS,AGENT,MICHAL,16:36:55,16:50:33,00:13:38
2015-09-11,CR1561156,3025.0,809-843-6560,AA0104,35301.0,2.0,PS,AGENT,IDIT,13:46:53,13:50:14,00:03:21
2015-09-10,CR1559295,4530.0,883-025-8077,AA0103,35302.0,0.0,PS,AGENT,MORIAH,16:26:53,16:30:46,00:03:53
2015-09-10,CR1558253,2832.0,261-752-0589,AA0209,35303.0,1.0,PS,AGENT,ZOHARI,14:10:59,14:21:56,00:10:57
2015-09-10,CR1559403,1077.0,402-237-4396,AA0101,35304.0,0.0,PS,AGENT,ZOHARI,16:52:44,17:09:50,00:17:06
2015-09-10,CR1559884,2643.0,275-098-9943,AA0106,35305.0,2.0,PS,AGENT,SHARON,10:44:23,10:49:42,00:05:19
2015-09-09,CR1556280,3028.0,904-071-8781,AA0115,35306.0,0.0,NW,AGENT,MORIAH,13:25:15,13:27:46,00:02:31
2015-09-09,CR1557728,926.0,212-932-4202,AA0203,35307.0,0.0,NW,AGENT,MORIAH,09:07:25,09:18:39,00:11:14
2015-09-08,CR1555435,3486.0,315-285-3270,AA0210,35309.0,2.0,NE,AGENT,ZOHARI,14:44:21,14:44:46,00:00:25
2015-09-08,CR1555854,1924.0,842-268-8750,AA0115,35310.0,2.0,PS,AGENT,DORIT,11:47:23,11:58:03,00:10:40
2015-09-08,CR1554613,3759.0,710-452-4737,AA0206,35311.0,1.0,PS,AGENT,STEREN,15:29:51,15:37:03,00:07:12
2015-09-08,CR1555865,209.0,431-846-0245,AA0103,35312.0,2.0,PS,AGENT,KAZAV,16:30:10,16:37:04,00:06:54
2015-09-03,CR1550810,3714.0,888-142-1355,AA0213,35314.0,0.0,PS,AGENT,MICHAL,11:24:46,11:39:37,00:14:51
2015-09-02,CR1550385,905.0,586-842-3973,AA0204,35317.0,0.0,NW,AGENT,KAZAV,14:39:06,14:46:01,00:06:55
2015-09-02,CR1548882,2909.0,374-813-8401,AA0109,35318.0,0.0,PS,AGENT,AVIDAN,11:32:50,11:41:37,00:08:47
2015-09-02,CR1549739,12344.0,184-509-6210,AA0202,35319.0,0.0,PS,AGENT,YIFAT,10:37:15,10:57:26,00:20:11
2015-09-02,CR1549210,3260.0,280-270-5976,AA0202,35320.0,2.0,PS,AGENT,TOVA,12:15:01,12:24:30,00:09:29
2015-09-01,CR1546881,6183.0,212-796-2733,AA0209,35322.0,1.0,PS,AGENT,ANAT,10:16:36,10:24:19,00:07:43
2015-09-01,CR1547718,833.0,440-601-0701,AA0102,35323.0,0.0,PS,AGENT,KAZAV,14:34:36,14:46:38,00:12:02
2015-08-27,CR1540488,1283.0,252-408-8007,AA0109,35327.0,1.0,PS,AGENT,DORIT,14:05:18,14:21:52,00:16:34
2015-08-27,CR1540348,3281.0,863-792-2119,AA0202,35328.0,0.0,PS,AGENT,GILI,09:19:43,09:29:23,00:09:40
2015-08-26,CR1538753,11362.0,413-200-5999,AA0202,35329.0,1.0,PS,AGENT,DORIT,13:05:00,13:05:19,00:00:19
2015-08-26,CR1537815,4729.0,824-714-4182,AA0206,35330.0,1.0,PS,AGENT,MIKI,09:23:58,09:43:51,00:19:53
2015-08-25,CR1535915,1014.0,212-397-3526,AA0110,35331.0,2.0,PS,AGENT,KAZAV,11:13:05,11:28:20,00:15:15
2015-08-25,CR1535245,2930.0,743-738-0264,AA0203,35332.0,2.0,PS,AGENT,TOVA,09:30:46,09:37:48,00:07:02
2015-08-25,CR1535757,3288.0,281-197-4403,AA0203,35333.0,0.0,PS,AGENT,AVIDAN,11:31:34,11:43:40,00:12:06
2015-08-25,CR1536162,11676.0,693-673-4589,AA0104,35334.0,1.0,PS,AGENT,AVNI,12:39:12,12:51:55,00:12:43
2015-08-24,CR1533059,3619.0,650-057-6559,AA0213,35335.0,2.0,PS,AGENT,MIKI,16:54:35,17:10:13,00:15:38
2015-08-24,CR1534034,2293.0,212-301-2298,AA0213,35336.0,2.0,PS,AGENT,ANAT,12:39:35,12:49:44,00:10:09
2015-08-24,CR1533412,3384.0,125-611-1277,AA0106,35337.0,1.0,PS,AGENT,BASCH,15:47:35,15:55:16,00:07:41
2015-08-21,CR1531207,4607.0,388-005-5098,AA0210,35338.0,2.0,PS,AGENT,BASCH,15:52:44,16:02:02,00:09:18
2015-08-21,CR1530932,1424.0,643-014-8434,AA0103,35339.0,0.0,NW,AGENT,YITZ,16:17:44,16:20:44,00:03:00
2015-08-21,CR1530223,3622.0,416-541-3526,AA0205,35340.0,1.0,PS,AGENT,AVIDAN,12:24:23,12:27:22,00:02:59
2015-08-21,CR1530918,4408.0,402-984-2932,AA0104,35341.0,0.0,PS,AGENT,IDIT,15:40:19,15:42:37,00:02:18
2015-08-20,CR1529068,3131.0,649-878-4136,AA0110,35342.0,1.0,PS,AGENT,SHLOMO,10:05:06,10:06:10,00:01:04
2015-08-20,CR1527715,1143.0,617-440-6797,AA0109,35343.0,0.0,NW,AGENT,MORIAH,12:55:29,13:12:24,00:16:55
2015-08-20,CR1528499,3840.0,716-080-0475,AA0213,35345.0,0.0,PS,AGENT,TOVA,14:04:26,14:14:07,00:09:41
2015-08-19,CR1526589,3664.0,978-564-1811,AA0106,35346.0,0.0,PS,AGENT,YIFAT,14:07:48,14:09:35,00:01:47
2015-08-19,CR1525790,865.0,723-541-6787,AA0202,35347.0,0.0,NE,AGENT,ELI,13:07:45,13:13:53,00:06:08
2015-08-19,CR1527123,4258.0,547-226-1341,AA0109,35348.0,0.0,NW,AGENT,MICHAL,13:13:20,13:25:11,00:11:51
2015-08-18,CR1524924,3656.0,659-966-0126,AA0109,35349.0,2.0,PS,AGENT,KAZAV,12:43:33,13:03:33,00:20:00
2015-08-18,CR1523827,4824.0,830-754-5842,AA0106,35350.0,0.0,PS,AGENT,IDIT,13:04:00,13:24:34,00:20:34
2015-08-17,CR1521079,4465.0,342-176-1543,AA0204,35351.0,0.0,NW,AGENT,KAZAV,09:46:05,09:48:20,00:02:15
2015-08-17,CR1522316,2312.0,947-269-8060,AA0205,35352.0,2.0,NE,AGENT,ELI,13:07:48,13:20:58,00:13:10
2015-08-17,CR1522811,2563.0,816-876-5732,AA0202,35353.0,0.0,PS,AGENT,YIFAT,15:19:27,15:34:56,00:15:29
2015-08-17,CR1523000,1667.0,212-797-3693,AA0205,35354.0,0.0,NE,AGENT,ZOHARI,09:47:44,10:01:44,00:14:00
2015-08-17,CR1522794,1134.0,867-032-0031,AA0115,35355.0,0.0,PS,AGENT,DARMON,14:29:59,14:43:31,00:13:32
2015-08-14,CR1519771,3894.0,422-368-0621,AA0203,35356.0,0.0,PS,AGENT,ANAT,13:31:41,13:46:02,00:14:21
2015-08-13,CR1517203,2779.0,632-554-9399,AA0204,35357.0,0.0,PS,AGENT,SHARON,12:06:53,12:13:23,00:06:30
2015-08-13,CR1518405,4642.0,231-693-5871,AA0115,35358.0,0.0,PS,AGENT,BASCH,14:52:10,15:01:08,00:08:58
2015-08-13,CR1517159,11886.0,508-253-5013,AA0213,35359.0,2.0,PS,AGENT,KAZAV,10:19:04,10:20:55,00:01:51
2015-08-12,CR1515151,3331.0,280-084-9010,AA0210,35360.0,2.0,NE,AGENT,KAZAV,15:45:57,15:59:36,00:13:39
2015-08-11,CR1513764,1075.0,617-348-7409,AA0105,35361.0,2.0,PS,AGENT,YIFAT,13:42:43,13:50:49,00:08:06
2015-08-10,CR1510219,785.0,953-922-9590,AA0210,35362.0,1.0,PS,AGENT,YIFAT,09:12:04,09:20:43,00:08:39
2015-08-10,CR1511129,554.0,314-938-3383,AA0206,35363.0,2.0,PS,AGENT,NAAMA,16:58:20,17:06:55,00:08:35
2015-08-07,CR1508948,1007.0,109-003-9688,AA0115,35364.0,0.0,PS,AGENT,DORIT,12:23:47,12:37:58,00:14:11
2015-08-07,CR1508367,888.0,731-211-4503,AA0105,35365.0,2.0,PS,AGENT,MORIAH,16:48:07,16:50:04,00:01:57
2015-08-06,CR1506722,11380.0,671-227-4344,AA0206,35366.0,0.0,NE,AGENT,ELI,14:24:33,14:33:31,00:08:58
2015-08-03,CR1499519,3494.0,598-772-9171,AA0102,35369.0,0.0,PS,AGENT,BENSION,13:07:18,13:17:08,00:09:50
2015-08-03,CR1499374,2437.0,852-756-1134,AA0205,35370.0,1.0,PS,AGENT,GILI,10:14:19,10:18:34,00:04:15
2015-08-03,CR1500056,2476.0,585-736-4906,AA0206,35372.0,0.0,PS,AGENT,ANAT,11:50:53,12:01:00,00:10:07
2015-08-03,CR1499030,2099.0,212-798-5309,AA0209,35373.0,0.0,PS,AGENT,YIFAT,16:22:44,16:32:46,00:10:02
2015-07-31,CR1496787,13404.0,508-850-2826,AA0101,35374.0,0.0,PS,AGENT,AVNI,14:51:18,14:53:39,00:02:21
2015-07-31,CR1497394,13090.0,514-357-3232,AA0213,35375.0,0.0,PS,AGENT,DORIT,13:11:50,13:22:52,00:11:02
2015-07-31,CR1496298,297.0,617-879-7525,AA0108,35376.0,0.0,TT,AGENT,ZOHARI,09:59:32,10:04:46,00:05:14
2015-07-29,CR1493848,4486.0,446-071-0725,AA0206,35378.0,1.0,PS,AGENT,GELBER,13:05:51,13:09:19,00:03:28
2015-07-28,CR1490032,2183.0,585-828-6202,AA0110,35379.0,2.0,NE,AGENT,ELI,12:44:54,13:00:17,00:15:23
2015-07-28,CR1489805,1863.0,131-514-2468,AA0209,35381.0,0.0,NW,AGENT,BASCH,12:54:51,13:07:31,00:12:40
2015-07-27,CR1488438,11136.0,683-583-3385,AA0210,35382.0,0.0,PS,AGENT,IDIT,09:39:06,09:39:26,00:00:20
2015-07-24,CR1486248,1986.0,637-495-4282,AA0203,35384.0,0.0,PS,AGENT,SHARON,16:28:11,16:41:40,00:13:29
2015-07-24,CR1485421,1772.0,618-587-4989,AA0101,35385.0,0.0,PS,AGENT,TOVA,12:38:15,12:41:34,00:03:19
2015-07-24,CR1486127,4927.0,157-887-6328,AA0105,35386.0,0.0,PS,AGENT,ZOHARI,12:15:15,12:35:31,00:20:16
2015-07-24,CR1486487,3676.0,123-604-1257,AA0202,35387.0,2.0,PS,AGENT,YIFAT,12:14:14,12:15:48,00:01:34
2015-07-23,CR1484573,2509.0,960-349-7112,AA0109,35388.0,2.0,PS,AGENT,AVIDAN,16:22:56,16:41:00,00:18:04
2015-07-23,CR1483676,3542.0,703-921-5590,AA0101,35389.0,2.0,PS,AGENT,DORIT,13:22:44,13:31:58,00:09:14
2015-07-23,CR1484719,4689.0,716-126-8800,AA0115,35390.0,2.0,PS,AGENT,MORIAH,11:28:00,11:36:39,00:08:39
2015-07-23,CR1483574,2727.0,331-974-0210,AA0109,35391.0,0.0,NW,AGENT,KAZAV,15:28:11,15:30:36,00:02:25
2015-07-22,CR1480557,3459.0,962-054-7204,AA0105,35392.0,0.0,NE,AGENT,BASCH,09:35:32,09:55:51,00:20:19
2015-07-21,CR1478732,1818.0,241-723-0244,AA0116,35393.0,0.0,IN,AGENT,BASCH,14:40:07,14:51:35,00:11:28
2015-07-21,CR1478733,12859.0,212-805-3950,AA0109,35394.0,1.0,PS,AGENT,SHARON,13:16:44,13:25:37,00:08:53
2015-07-17,CR1474183,4659.0,127-696-9447,AA0110,35396.0,2.0,PS,AGENT,YITZ,14:25:53,14:31:43,00:05:50
2015-07-15,CR1469576,4192.0,165-231-7045,AA0204,35398.0,0.0,PS,AGENT,AVNI,10:40:43,10:47:07,00:06:24
2015-07-15,CR1468803,78.0,206-534-4919,AA0215,35399.0,1.0,PS,AGENT,IDIT,11:44:47,11:55:29,00:10:42
2015-07-14,CR1468273,406.0,301-721-1727,AA0109,35400.0,2.0,NE,AGENT,MORIAH,13:54:31,14:14:06,00:19:35
2015-07-13,CR1464403,5413.0,901-442-6066,AA0213,35401.0,0.0,NW,AGENT,MORIAH,15:22:10,15:24:34,00:02:24
2015-07-13,CR1464728,8276.0,187-137-2310,AA0115,35402.0,1.0,PS,AGENT,STEREN,10:25:46,10:37:03,00:11:17
2015-07-13,CR1466020,1831.0,413-657-3854,AA0110,35403.0,0.0,PS,AGENT,SHARON,13:35:23,13:49:22,00:13:59
2015-07-10,CR1461313,1828.0,978-153-5816,AA0109,35404.0,2.0,PS,AGENT,GELBER,13:16:24,13:30:03,00:13:39
2015-07-10,CR1462991,1806.0,299-048-4196,AA0104,35406.0,2.0,PS,AGENT,ANAT,14:31:26,14:46:57,00:15:31
2015-07-08,CR1456740,4651.0,985-977-1671,AA0210,35408.0,2.0,PS,AGENT,NAAMA,12:55:23,13:03:55,00:08:32
2015-07-08,CR1456767,4559.0,863-794-6527,AA0101,35409.0,0.0,NW,AGENT,BENSION,09:06:51,09:25:52,00:19:01
2015-07-08,CR1458981,347.0,617-497-6254,AA0205,35410.0,0.0,PS,AGENT,AVNI,16:37:17,16:47:22,00:10:05
2015-07-07,CR1454378,3213.0,212-406-6261,AA0203,35411.0,0.0,PS,AGENT,STEREN,10:56:58,11:06:15,00:09:17
2015-07-06,CR1452382,5287.0,810-001-6001,AA0201,35412.0,0.0,PS,AGENT,TOVA,10:19:52,10:26:18,00:06:26
2015-07-02,CR1448988,2438.0,647-549-8325,AA0202,35413.0,2.0,PS,AGENT,IDIT,13:32:17,13:42:18,00:10:01
2015-07-01,CR1448026,2637.0,561-204-2011,AA0101,35414.0,0.0,NW,AGENT,STEREN,15:43:01,15:58:48,00:15:47
2015-07-01,CR1448774,3063.0,533-625-0496,AA0101,35415.0,1.0,PS,AGENT,STEREN,12:35:39,12:49:31,00:13:52
2015-07-01,CR1448785,3051.0,617-887-6642,AA0213,35417.0,0.0,PS,AGENT,MIKI,10:42:57,10:48:24,00:05:27
2015-06-30,CR1445912,1827.0,612-176-1959,AA0105,35418.0,1.0,PE,AGENT,MIKI,09:24:14,09:34:17,00:10:03
2015-06-25,CR1438258,1286.0,567-845-8514,AA0102,35420.0,2.0,NE,AGENT,BASCH,11:07:44,11:08:01,00:00:17
2015-06-25,CR1437540,1462.0,818-120-9985,AA0213,35421.0,0.0,PS,AGENT,SHLOMO,09:48:29,09:52:11,00:03:42
2015-06-24,CR1436880,3885.0,737-780-6125,AA0203,35422.0,2.0,PS,AGENT,MORIAH,14:03:27,14:06:22,00:02:55
2015-06-23,CR1433701,1780.0,192-344-2020,AA0206,35423.0,2.0,PS,AGENT,TOVA,15:23:34,15:42:14,00:18:40
2015-06-23,CR1433657,2965.0,510-899-6373,AA0109,35424.0,2.0,PS,AGENT,MIKI,13:59:18,14:18:25,00:19:07
2015-06-23,CR1433685,658.0,747-136-8156,AA0210,35425.0,1.0,PS,AGENT,STEREN,16:45:39,16:59:03,00:13:24
2015-06-22,CR1431425,11063.0,695-228-1201,AA0209,35426.0,2.0,PS,AGENT,STEREN,10:44:05,10:51:03,00:06:58
2015-06-22,CR1431880,419.0,373-522-8282,AA0214,35427.0,0.0,PS,AGENT,KAZAV,14:31:08,14:37:01,00:05:53
2015-06-22,CR1432487,4345.0,289-139-8263,AA0201,35428.0,2.0,PS,AGENT,YIFAT,16:09:41,16:10:13,00:00:32
2015-06-17,CR1425657,3980.0,212-681-7827,AA0203,35430.0,0.0,NE,AGENT,ELI,14:39:34,14:59:24,00:19:50
2015-06-17,CR1426496,1656.0,640-080-1042,AA0213,35432.0,0.0,PS,AGENT,TOVA,09:09:00,09:12:12,00:03:12
2015-06-16,CR1423243,8738.0,155-479-6531,AA0115,35434.0,0.0,PS,AGENT,BENSION,16:47:39,17:01:00,00:13:21
2015-06-11,CR1417216,11121.0,836-564-5183,AA0209,35438.0,0.0,NW,AGENT,AVNI,12:50:54,13:04:39,00:13:45
2015-06-11,CR1416658,3413.0,939-522-9296,AA0115,35439.0,2.0,PS,AGENT,STEREN,13:38:27,13:54:49,00:16:22
2015-06-09,CR1413746,1774.0,685-796-9901,AA0102,35440.0,2.0,PS,AGENT,KAZAV,13:58:25,14:04:37,00:06:12
2015-06-08,CR1410011,2999.0,246-536-3975,AA0203,35441.0,2.0,PS,AGENT,IDIT,16:19:35,16:32:08,00:12:33
2015-06-08,CR1410375,46.0,129-567-0397,AA0215,35442.0,0.0,NW,AGENT,SHARON,14:50:50,15:02:34,00:11:44
2015-06-05,CR1408502,211.0,907-484-6912,AA0209,35443.0,0.0,PS,AGENT,MICHAL,11:48:39,12:07:10,00:18:31
2015-06-04,CR1406909,4233.0,749-219-3392,AA0202,35444.0,1.0,PS,AGENT,MICHAL,15:26:07,15:43:49,00:17:42
2015-06-03,CR1403320,3092.0,617-783-7171,AA0105,35445.0,1.0,PE,AGENT,MICHAL,14:55:48,15:10:13,00:14:25
2015-06-03,CR1405178,380.0,365-081-2758,AA0209,35446.0,0.0,PS,AGENT,TOVA,09:38:01,09:45:51,00:07:50
2015-06-02,CR1402032,6936.0,151-970-7677,AA0209,35447.0,1.0,PS,AGENT,SHLOMO,10:14:06,10:29:35,00:15:29
2015-06-01,CR1400590,8393.0,931-004-6471,AA0206,35448.0,0.0,PS,AGENT,BENSION,09:37:49,09:49:57,00:12:08
2015-05-28,CR1395360,4453.0,508-779-9100,AA0201,35449.0,0.0,PS,AGENT,DORIT,14:44:17,14:47:43,00:03:26
2015-05-28,CR1396453,2645.0,897-774-7796,AA0110,35450.0,2.0,PS,AGENT,STEREN,14:45:18,14:55:32,00:10:14
2015-05-28,CR1395362,1988.0,479-159-0860,AA0206,35451.0,0.0,PS,AGENT,AVIDAN,09:22:39,09:34:15,00:11:36
2015-05-26,CR1392290,690.0,304-650-1033,AA0102,35452.0,2.0,NE,AGENT,KAZAV,13:09:41,13:22:22,00:12:41
2015-05-26,CR1391275,24.0,302-681-4855,AA0214,35454.0,0.0,PS,AGENT,AVNI,15:02:23,15:16:57,00:14:34
2015-05-26,CR1392684,4739.0,983-692-5548,AA0213,35455.0,0.0,NW,AGENT,TOVA,10:12:07,10:32:22,00:20:15
2015-05-22,CR1389480,1909.0,388-035-7021,AA0109,35456.0,2.0,PS,AGENT,MIKI,16:55:08,16:56:27,00:01:19
2015-05-22,CR1389700,2271.0,508-121-3305,AA0205,35457.0,1.0,NE,AGENT,AVIDAN,13:59:42,14:19:48,00:20:06
2015-05-20,CR1384318,3397.0,303-189-9605,AA0109,35458.0,2.0,PS,AGENT,BENSION,12:11:53,12:26:23,00:14:30
2015-05-20,CR1385420,2154.0,781-237-9406,AA0215,35459.0,0.0,NE,AGENT,ZOHARI,09:02:51,09:08:43,00:05:52
2015-05-20,CR1384709,12756.0,269-876-2611,AA0112,35460.0,0.0,TT,AGENT,DORIT,14:54:39,15:03:51,00:09:12
2015-05-19,CR1382637,2921.0,377-859-6004,AA0210,35461.0,0.0,NE,AGENT,TOVA,13:03:09,13:13:13,00:10:04
2015-05-19,CR1381966,2860.0,426-569-0696,AA0107,35462.0,1.0,TT,AGENT,YITZ,13:56:24,14:02:23,00:05:59
2015-05-18,CR1380437,1587.0,784-962-2992,AA0205,35464.0,1.0,PS,AGENT,TOVA,10:17:20,10:28:00,00:10:40
2015-05-15,CR1378688,9250.0,212-079-3854,AA0105,35465.0,2.0,PS,AGENT,AVIDAN,12:34:26,12:49:41,00:15:15
2015-05-15,CR1378805,3606.0,463-576-8017,AA0110,35466.0,2.0,NE,AGENT,SHARON,14:25:51,14:42:30,00:16:39
2015-05-14,CR1374880,2697.0,306-671-5453,AA0115,35467.0,2.0,PS,AGENT,YITZ,13:28:20,13:43:52,00:15:32
2015-05-14,CR1375071,3144.0,212-195-1624,AA0110,35468.0,2.0,PS,AGENT,NAAMA,16:33:31,16:47:14,00:13:43
2015-05-14,CR1376409,1510.0,748-186-0003,AA0110,35469.0,0.0,PS,AGENT,NAAMA,16:48:54,16:54:27,00:05:33
2015-05-14,CR1376827,2011.0,953-359-3604,AA0204,35470.0,1.0,PS,AGENT,BENSION,09:01:56,09:07:25,00:05:29
2015-05-11,CR1369318,12308.0,116-564-1143,AA0116,35472.0,0.0,IN,AGENT,YIFAT,11:38:20,11:40:18,00:01:58
2015-05-11,CR1370105,9273.0,976-489-3717,AA0213,35474.0,2.0,PS,AGENT,STEREN,11:37:29,11:55:35,00:18:06
2015-05-11,CR1368737,9933.0,294-421-5763,AA0209,35475.0,0.0,PS,AGENT,TOVA,10:08:53,10:15:25,00:06:32
2015-05-11,CR1369094,3507.0,737-919-0426,AA0201,35476.0,2.0,PS,AGENT,ZOHARI,13:46:55,13:59:40,00:12:45
2015-05-11,CR1369575,4658.0,877-765-2606,AA0201,35477.0,0.0,PS,AGENT,STEREN,16:53:08,17:00:15,00:07:07
2015-05-08,CR1366670,11866.0,212-842-6687,AA0204,35478.0,0.0,PS,AGENT,SHARON,14:41:23,14:51:17,00:09:54
2015-05-07,CR1365437,2253.0,569-042-2798,AA0203,35479.0,0.0,PS,AGENT,AVIDAN,13:54:33,14:05:31,00:10:58
2015-05-06,CR1363406,4010.0,226-437-5917,AA0202,35480.0,0.0,PS,AGENT,STEREN,13:54:57,14:08:31,00:13:34
2015-05-06,CR1362797,948.0,540-989-4115,AA0202,35481.0,2.0,PS,AGENT,YITZ,11:29:29,11:45:59,00:16:30
2015-05-04,CR1358476,11701.0,617-254-8026,AA0204,35483.0,0.0,NW,AGENT,ZOHARI,15:00:43,15:18:55,00:18:12
2015-04-30,CR1355614,1611.0,145-729-5177,AA0110,35486.0,2.0,NE,AGENT,KAZAV,09:00:06,09:15:57,00:15:51
2015-04-30,CR1355345,381.0,567-902-1458,AA0110,35487.0,2.0,PS,AGENT,MIKI,14:13:57,14:20:39,00:06:42
2015-04-29,CR1352574,4077.0,121-140-1420,AA0109,35488.0,2.0,PS,AGENT,MIKI,09:26:25,09:41:04,00:14:39
2015-04-28,CR1351337,5117.0,375-039-6849,AA0103,35489.0,2.0,PS,AGENT,YITZ,09:45:41,09:53:06,00:07:25
2015-04-28,CR1351536,2582.0,413-363-6706,AA0213,35491.0,0.0,NW,AGENT,YIFAT,12:28:13,12:38:31,00:10:18
2015-04-28,CR1351346,1004.0,276-967-6479,AA0201,35492.0,2.0,PS,AGENT,ELI,13:33:27,13:43:33,00:10:06
2015-04-27,CR1348256,2502.0,212-839-2338,AA0209,35493.0,0.0,NW,AGENT,TOVA,09:26:28,09:35:26,00:08:58
2015-04-23,CR1344918,3445.0,917-793-1424,AA0210,35495.0,0.0,PS,AGENT,YIFAT,10:45:24,11:03:33,00:18:09
2015-04-22,CR1342836,1977.0,969-814-8380,AA0102,35496.0,0.0,NW,AGENT,MICHAL,16:38:59,16:59:39,00:20:40
2015-04-22,CR1342096,2590.0,601-741-4066,AA0109,35497.0,0.0,PS,AGENT,NAAMA,09:00:02,09:01:47,00:01:45
2015-04-22,CR1341347,1645.0,409-094-6859,AA0108,35498.0,0.0,TT,AGENT,MIKI,12:15:10,12:26:55,00:11:45
2015-04-21,CR1340170,3834.0,212-229-8883,AA0206,35499.0,0.0,NW,AGENT,BENSION,12:21:28,12:35:53,00:14:25
2015-04-20,CR1337759,1694.0,155-746-6657,AA0101,35501.0,0.0,NW,AGENT,SHARON,13:27:24,13:32:06,00:04:42
2015-04-20,CR1336586,2441.0,212-421-7668,AA0102,35503.0,0.0,PS,AGENT,NO_SERVER,15:23:02,15:28:19,00:05:17
2015-04-17,CR1335611,3841.0,758-775-7936,AA0101,35504.0,1.0,PS,AGENT,DORIT,16:36:14,16:54:37,00:18:23
2015-04-16,CR1333144,5067.0,346-394-5666,AA0109,35505.0,0.0,PS,AGENT,IDIT,11:23:21,11:25:07,00:01:46
2015-04-16,CR1332800,3933.0,788-010-7567,AA0202,35506.0,2.0,NE,AGENT,MORIAH,16:13:13,16:26:07,00:12:54
2015-04-16,CR1333052,454.0,414-424-4747,AA0210,35507.0,1.0,PS,AGENT,IDIT,16:06:12,16:11:39,00:05:27
2015-04-15,CR1331967,4794.0,521-635-8198,AA0201,35508.0,1.0,PS,AGENT,AVNI,15:51:55,15:55:45,00:03:50
2015-04-14,CR1330256,3768.0,789-006-0047,AA0214,35509.0,2.0,PS,AGENT,ANAT,10:34:17,10:41:25,00:07:08
2015-04-14,CR1330449,3396.0,229-618-2787,AA0102,35510.0,2.0,PS,AGENT,ZOHARI,09:18:15,09:21:50,00:03:35
2015-04-14,CR1330024,2128.0,439-796-0228,AA0202,35511.0,0.0,PS,AGENT,ANAT,13:48:08,13:48:20,00:00:12
2015-04-13,CR1327725,4603.0,978-223-1902,AA0209,35513.0,0.0,NW,AGENT,IDIT,11:24:51,11:33:29,00:08:38
2015-04-10,CR1324854,4329.0,568-314-8319,AA0110,35514.0,2.0,PS,AGENT,SHLOMO,09:51:51,10:08:45,00:16:54
2015-04-07,CR1318424,125.0,431-892-6138,AA0203,35515.0,0.0,PS,AGENT,TOVA,11:06:13,11:21:12,00:14:59
2015-04-07,CR1319478,3998.0,617-446-1546,AA0103,35516.0,0.0,PS,AGENT,TOVA,15:37:15,15:53:36,00:16:21
2015-04-02,CR1312489,4806.0,988-616-2713,AA0102,35518.0,2.0,PS,AGENT,BASCH,10:45:50,10:55:45,00:09:55
2015-04-01,CR1311422,4762.0,914-424-2496,AA0206,35519.0,0.0,PS,AGENT,AVNI,11:49:04,12:02:07,00:13:03
2015-03-31,CR1308008,2274.0,521-910-7196,AA0115,35520.0,0.0,NW,AGENT,YIFAT,14:07:44,14:10:02,00:02:18
